"class","category","indicator_name","series_name","sub_series_name","parameter","value","units","date_last_updated"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-21","  330","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-22","  163","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-23","  377","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-24","  252","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-25","  354","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-26","  376","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-27","  117","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-28","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-29","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-06-30","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-01","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-02","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-03","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-04","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-05","  172","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-06","  153","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-07","  295","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-08","  283","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-09","  216","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-10","  176","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-11","  203","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-12","  344","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-13","  268","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-14","   96","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-15","  196","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-16","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-17","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-18","  182","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-19","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-20","   63","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-21","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-22","  106","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-23","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-24","  198","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-25","   97","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-26","   60","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-27","   61","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-28","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-29","  308","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-30","  183","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-07-31","  103","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-01","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-02","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-03","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-04","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-05","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-06","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-07","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-08","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-09","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-10","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-11","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-12","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-13","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-14","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-15","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-16","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-17","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-18","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-19","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-20","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-21","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-22","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-23","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-24","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-25","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-26","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-27","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-28","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-29","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-30","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-08-31","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-01","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-02","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-03","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-04","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-05","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-06","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-07","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-08","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-09","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-10","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-11","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-12","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-13","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-14","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-15","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-16","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-17","    0","Number","12-10-21"
"Economic","Travel","Daily border crossings (by port) - arrivals","Wellington","Wellington","2021-09-18","    0","Number","12-10-21"
